step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
34,PAYMENT,11608.76,C9515841026,0.0,0.0,M1600078278,0.0,10387.89,0,0
202,PAYMENT,13574.83,C8881576265,586357.1,572757.82,M510211214,0.0,12446.22,0,0
145,PAYMENT,97011.53,C2117925270,79080.74,0.0,M9286278730,17546.17,113546.97,0,0
633,PAYMENT,91955.9,C9314587020,0.0,0.0,M9241288926,13858.6,95704.27,0,0
41,PAYMENT,101008.82,C7757560023,0.0,0.0,M2231720248,137362.19,232575.83,0,0
275,CASH_OUT,134699.33,C3493451782,0.0,0.0,C796012102,0.0,115841.36,0,0
149,CASH_OUT,57597.71,C7286060059,0.0,0.0,C3733481786,2050.52,51687.34,0,0
154,CASH_OUT,11520.21,C4801802694,0.0,0.0,C5057115609,0.0,9818.18,0,0
596,CASH_OUT,369942.6,C4601460032,127685.15,0.0,C271274498,5956.28,333233.82,0,0
720,PAYMENT,25796.27,C3354469447,4358.66,0.0,M1694535419,8033.77,31613.62,0,0
203,CASH_IN,9197.73,C7262913501,13053.17,3852.69,M2472887226,171391.83,180111.25,0,0
260,TRANSFER,128687.45,C7309545558,0.0,0.0,C6393998094,1502.96,124458.93,0,0
406,CASH_OUT,161447.37,C9370320224,1431.55,0.0,C5288096170,0.0,154494.55,0,0
159,PAYMENT,26882.19,C8608189319,319650.35,292696.11,M8457823534,6870.39,31601.64,0,0
178,CASH_IN,39576.47,C3156201495,816.48,0.0,M9948609723,192427.91,227294.62,0,0
155,TRANSFER,109557.73,C296133218,0.0,0.0,C9612494473,1631.55,106858.74,0,0
592,CASH_OUT,18258.7,C6887615595,6463.52,0.0,C6120049522,286287.64,302119.5,0,0
343,PAYMENT,39806.05,C2619945529,0.0,0.0,M1086883708,0.0,37078.0,0,0
566,CASH_IN,86228.51,C7537896007,88651.12,2484.92,M1566862837,13329.9,90770.15,0,0
611,CASH_IN,125996.87,C5178898839,108229.69,0.0,M6304859063,0.0,107635.19,0,0
469,PAYMENT,106996.95,C6120407255,31593.37,0.0,M2405254413,943124.45,1045819.76,0,0
33,CASH_IN,530365.51,C6463216025,429464.36,0.0,M7669872046,0.0,479108.87,0,0
36,PAYMENT,55190.04,C2110696742,2093.84,0.0,M2860025384,0.0,55144.88,0,0
442,CASH_IN,18378.87,C5481586443,0.0,0.0,M8274824579,0.0,16086.4,0,0
84,PAYMENT,1002506.46,C2178393772,27453.99,0.0,M3184534712,0.0,882939.75,0,0
448,CASH_OUT,437418.11,C642687976,0.0,0.0,C2050192473,1006.56,393457.65,0,0
310,CASH_OUT,18490.61,C6728690049,0.0,0.0,C9921174623,0.0,17343.62,0,0
455,PAYMENT,119714.9,C1851427575,0.0,0.0,M3489875131,26151.51,138376.43,0,0
375,TRANSFER,268354.32,C2778546654,604641.03,336288.97,C4851918609,0.0,247356.19,0,0
628,TRANSFER,1107664.62,C6065316041,0.0,0.0,C2362158865,31376.1,1005250.81,0,0
649,CASH_IN,6535.22,C6875252712,42415.36,35848.3,M7328916425,0.0,6357.94,0,0
127,CASH_OUT,86795.63,C5185066792,69686.06,0.0,C5655581168,47680.41,130538.47,0,0
476,CASH_OUT,25542.74,C611217977,0.0,0.0,C4775125688,23347.03,46458.02,0,0
290,PAYMENT,98301.69,C4917630554,0.0,0.0,M8093499883,0.0,88442.66,0,0
675,TRANSFER,649415.76,C7403192043,453782.15,0.0,C3605646659,0.0,630648.67,0,0
633,PAYMENT,163819.59,C6386651317,0.0,0.0,M2074996885,0.0,162491.4,0,0
402,CASH_OUT,1444881.9,C6386803685,30796.41,0.0,C8674680201,0.0,1386556.05,0,0
468,CASH_IN,220393.49,C1078946729,0.0,0.0,M3492911435,8403.95,215263.53,0,0
715,CASH_OUT,906.36,C8731167973,7176.23,6353.98,C1130490836,0.0,832.31,0,0
138,PAYMENT,39347.19,C1994457146,5009.48,0.0,M6686001418,67109.2,105944.33,0,0
158,CASH_IN,126764.13,C2996263588,599318.73,472604.46,M3827226566,11192.58,131306.63,0,0
538,PAYMENT,11311.12,C9527818580,0.0,0.0,M6688350026,0.0,10656.84,0,0
282,TRANSFER,921900.69,C5971158289,0.0,0.0,C7466413101,46575.75,950454.79,0,0
62,PAYMENT,5994.85,C8606459625,291282.37,285289.03,M9514368047,0.0,5479.45,0,0
186,CASH_OUT,28112.49,C2059255007,254432.25,226243.26,C4818162056,575973.29,603489.05,0,0
741,CASH_IN,150147.84,C7742613516,0.0,0.0,M6449031107,12033.56,147710.25,0,0
257,CASH_OUT,37660.37,C8343175175,206066.65,168459.89,C4365963360,29667.83,65575.69,0,0
554,CASH_OUT,28157.69,C8065176118,43090.44,14940.73,C2056321348,72741.97,99642.75,0,0
552,CASH_OUT,152138.97,C5763442993,0.0,0.0,C3045193605,610112.25,745537.27,0,0
649,CASH_IN,57163.32,C2135651101,0.0,0.0,M2107070148,1520109.8,1571927.86,0,0
695,CASH_OUT,213386.75,C7211160058,0.0,0.0,C7613768377,62422.69,275341.04,0,0
2,CASH_OUT,25195.67,C8007190305,14171.27,0.0,C9708452659,0.0,23783.49,0,0
102,CASH_IN,14015.07,C5300465839,0.0,0.0,M6861301308,622451.0,634929.7,0,0
506,PAYMENT,6112.93,C7833792859,184689.46,178549.62,M8002540523,82630.75,88684.15,0,0
566,TRANSFER,1147.13,C3328902440,64978.87,63882.96,C3697619581,0.0,1092.52,0,0
413,CASH_OUT,105791.0,C3646198496,70871.99,0.0,C4307035510,20316.38,117474.63,0,0
85,TRANSFER,172307.36,C1216290828,56233.99,0.0,C5399381537,0.0,163462.0,0,0
733,TRANSFER,1127141.69,C9313385073,240546.7,0.0,C104384957,186039.26,1269461.05,0,0
708,CASH_OUT,9221.05,C9387405204,0.0,0.0,C9587895120,1544007.04,1552647.58,0,0
681,CASH_IN,37451.73,C3422928378,431336.82,394000.24,M754544219,18777.49,54818.1,0,0
326,CASH_OUT,91449.53,C4995092402,1726911.47,1635510.42,C4542285751,580823.66,663124.1,0,0
611,CASH_OUT,7867.56,C6194756951,0.0,0.0,C2863985734,0.0,7854.28,0,0
36,CASH_IN,2886.04,C8397276496,0.0,0.0,M9745489505,0.0,2565.17,0,0
643,PAYMENT,25049.85,C8807396565,7007337.43,6982282.97,M9110381075,0.0,24270.7,0,0
114,CASH_OUT,13211.35,C1374378184,0.0,0.0,C8652673190,0.0,11788.96,0,0
627,CASH_OUT,91748.43,C7968799021,143192.42,51420.55,C2171664841,279.02,88467.36,0,0
141,PAYMENT,21679.52,C5609906218,9107.66,0.0,M9937156444,6563.22,27076.92,0,0
13,CASH_OUT,23393.05,C6225257994,11020.93,0.0,C3187396715,0.0,21693.39,0,0
184,PAYMENT,57526.48,C364415349,805559.01,748077.42,M1586381808,26589.73,79451.82,0,0
110,CASH_OUT,272002.35,C9300438574,0.0,0.0,C6192057622,0.0,255924.39,0,0
572,PAYMENT,19309.78,C1961804307,0.0,0.0,M7813044843,34688.53,52516.55,0,0
426,PAYMENT,414454.65,C1330448592,56609.2,0.0,M6297254194,0.0,365194.21,0,0
573,CASH_IN,88864.23,C1001321123,8084.92,0.0,M127899013,0.0,77567.84,0,0
211,PAYMENT,24634.83,C8846286059,0.0,0.0,M6535104422,91500.72,114613.02,0,0
553,PAYMENT,205585.48,C1998449748,0.0,0.0,M9693111220,107482.77,299070.75,0,0
269,CASH_OUT,1541.67,C3227577605,45192.99,43679.93,C238791872,0.0,1386.18,0,0
647,CASH_IN,26011.47,C6526959806,0.0,0.0,M6947557626,66287.86,90015.91,0,0
114,PAYMENT,4087.98,C5306104525,0.0,0.0,M3518249591,0.0,3989.76,0,0
372,TRANSFER,7504.82,C9247562678,196294.39,188867.79,C3475874386,5198.07,12300.38,0,0
298,CASH_OUT,28348.74,C9064052001,0.0,0.0,C2266356120,0.0,26241.45,0,0
277,PAYMENT,13841.79,C2839284452,309739.53,295909.92,M1707494867,53254.88,66378.13,0,0
581,CASH_OUT,28055.97,C5062302159,0.0,0.0,C9569137468,175706.95,203087.8,0,0
729,TRANSFER,124404.78,C3753414116,0.0,0.0,C7017055994,48507.8,166415.43,0,0
539,TRANSFER,12892.23,C2884451758,0.0,0.0,C222922070,30969.52,42710.17,0,0
563,CASH_OUT,232959.94,C3053047528,0.0,0.0,C9622948508,0.0,217031.38,0,0
697,CASH_OUT,53043.19,C6450692155,0.0,0.0,C511231040,0.0,50676.52,0,0
182,CASH_IN,237545.8,C8265780498,22734.98,0.0,M2665209457,386054.47,597841.05,0,0
587,TRANSFER,2167527.53,C1024223565,25696.81,0.0,C8061831969,409985.19,2268506.28,0,0
253,CASH_OUT,60127.76,C2259639083,6013.08,0.0,C8694870485,0.0,56046.19,0,0
363,PAYMENT,10671.75,C1408243748,959084.08,948397.39,M2361689523,0.0,9101.32,0,0
525,PAYMENT,16799.58,C5333246893,13338.84,0.0,M9246082193,171885.52,186500.7,0,0
346,CASH_OUT,10918.66,C5432517406,0.0,0.0,C8875090908,0.0,10507.73,0,0
313,CASH_IN,56545.47,C5606538992,105329.16,48767.32,M8328283792,799.26,54174.69,0,0
393,TRANSFER,13637.66,C2904745244,243607.55,230104.4,C9322682981,306947.85,320381.17,0,0
464,CASH_IN,103957.91,C8902639590,16872.25,0.0,M1296869245,299679.55,403463.67,0,0
85,CASH_OUT,9749.71,C2766954215,156856.92,147111.91,C3370183966,6542.37,15207.46,0,0
93,PAYMENT,107526.98,C7011881145,0.0,0.0,M7980842505,0.0,98068.85,0,0
497,PAYMENT,22744.63,C969327987,165306.04,142639.49,M4451043484,16011.18,36118.57,0,0
265,CASH_OUT,110318.77,C4879507469,0.0,0.0,C5956249372,0.0,109361.77,0,0
586,CASH_IN,42200.93,C1241052962,0.0,0.0,M4995882687,0.0,38219.18,0,0
372,PAYMENT,65495.14,C7434735032,0.0,0.0,M6867275604,104974.71,167856.17,0,0
404,PAYMENT,99417.36,C4817130005,91706.99,0.0,M1455810989,7675.3,102343.47,0,0
176,PAYMENT,226081.05,C2397739285,0.0,0.0,M9584038571,0.0,208213.46,0,0
578,TRANSFER,8275.75,C871943845,12839.0,4598.13,C1492757980,4584.19,11749.82,0,0
391,CASH_OUT,197254.84,C2999644691,89868.31,0.0,C7654090351,33092.02,206776.83,0,0
575,CASH_OUT,10582.76,C7322424060,102765.98,92150.7,C9185315240,0.0,10242.29,0,0
476,CASH_IN,146786.07,C2227676431,10206.1,0.0,M2989613244,41972.94,169378.55,0,0
223,CASH_OUT,7017.76,C4957516654,0.0,0.0,C1777571326,0.0,6467.37,0,0
694,CASH_OUT,95528.38,C9131856576,24644.27,0.0,C3330562343,85426.08,170981.95,0,0
261,CASH_OUT,15969.25,C3567667759,5147.51,0.0,C2797145041,0.0,14365.3,0,0
671,CASH_IN,6017.5,C4070494499,0.0,0.0,M1501769498,3069.25,8312.89,0,0
718,PAYMENT,20718.14,C5337383874,67779.11,46989.72,M4950249851,470743.68,489691.44,0,0
293,CASH_IN,130228.44,C2895004673,68991.33,0.0,M2164344161,62204.29,182558.95,0,0
22,PAYMENT,104546.41,C3865947794,973880.78,869336.71,M1482358022,164148.52,261908.86,0,0
410,CASH_IN,141524.52,C7637088987,0.0,0.0,M5299012908,39927.45,173610.59,0,0
500,TRANSFER,4075.11,C5969168490,0.0,0.0,C7056618751,149949.76,153666.17,0,0
403,PAYMENT,14768.5,C3256388505,1370034.92,1355274.48,M4556329083,69487.1,83032.08,0,0
233,CASH_IN,10806.96,C1235437831,8161.25,0.0,M2324701667,3749.83,13526.42,0,0
265,CASH_OUT,615878.97,C9398545057,4657.35,0.0,C2019936386,0.0,560956.21,0,0
316,CASH_OUT,42718.25,C4975102625,1440050.3,1397309.37,C5097768681,3513.9,44957.75,0,0
439,PAYMENT,33680.93,C9561082423,0.0,0.0,M7203608049,74936.53,106281.5,0,0
665,TRANSFER,43315.33,C1761879196,0.0,0.0,C1277174001,19238.38,59035.75,0,0
42,PAYMENT,174378.24,C4448869014,0.0,0.0,M501153703,0.0,167009.3,0,0
256,CASH_OUT,64559.12,C4889398866,21249.95,0.0,C3391442850,0.0,61218.11,0,0
706,CASH_IN,87355.31,C2426666498,10701.36,0.0,M6188916051,0.0,80690.74,0,0
465,CASH_IN,9677.74,C6006583468,15954.36,6300.05,M6293320983,86668.01,95528.04,0,0
225,PAYMENT,55272.51,C3713690792,2623698.65,2568372.96,M1423525680,0.0,51920.4,0,0
732,CASH_IN,354061.1,C9031894074,0.0,0.0,M2467299332,2356.29,317820.51,0,0
338,CASH_IN,16872.55,C5723338608,0.0,0.0,M7977099823,0.0,16856.29,0,0
740,CASH_OUT,13159.89,C5073230920,0.0,0.0,C2949768251,0.0,12876.41,0,0
268,CASH_OUT,141908.87,C2245406840,295369.17,153454.38,C9131230046,43392.03,164439.62,0,0
317,PAYMENT,22660.45,C3429509392,0.0,0.0,M2391522164,12622.82,32785.7,0,0
317,CASH_IN,263688.02,C5768071822,0.0,0.0,M5042253217,1759261.03,2019449.34,0,0
14,CASH_IN,6289.07,C7801620169,59558.75,53209.43,M4438031521,235390.88,240906.62,0,0
702,PAYMENT,24860.87,C8301251397,172668.88,147782.19,M9792476704,7010.82,30728.08,0,0
385,PAYMENT,28654.12,C3864446412,13554.02,0.0,M9907081649,38656.26,66844.73,0,0
394,CASH_OUT,124060.63,C1458095613,114537.92,0.0,C3960838458,0.0,121700.95,0,0
392,CASH_IN,56273.39,C1807131410,6789.51,0.0,M7905465494,0.0,52602.78,0,0
538,CASH_OUT,5319.77,C163386897,246690.53,241528.57,C6817768567,0.0,4780.6,0,0
393,CASH_OUT,114004.14,C8510459980,0.0,0.0,C4678338987,34452.06,148165.16,0,0
66,CASH_IN,142928.25,C5622255749,0.0,0.0,M285119596,0.0,122318.69,0,0
17,CASH_OUT,10794.31,C639272328,10276.39,0.0,C8478031299,43588.45,52850.47,0,0
372,CASH_IN,43483.46,C3924751842,48806.77,5305.98,M4795804860,0.0,38455.19,0,0
526,CASH_OUT,19579.89,C9165670569,16309.67,0.0,C1783086843,11782.24,31199.72,0,0
311,CASH_OUT,15878.88,C5793975415,79550.48,63655.77,C5663967737,0.0,15298.41,0,0
440,PAYMENT,15331.88,C4443837096,94467.84,79130.17,M7422771435,0.0,14554.08,0,0
92,PAYMENT,19953.17,C6408443495,8766.38,0.0,M3899345020,0.0,18764.11,0,0
693,PAYMENT,15516.37,C4096134757,337837.21,322309.85,M7004689739,677888.37,691149.74,0,0
364,CASH_IN,8407.58,C3973547060,0.0,0.0,M7973802141,0.0,8364.57,0,0
17,CASH_IN,37173.26,C6775290421,36775.59,0.0,M1586121583,230442.26,263075.2,0,0
591,TRANSFER,187123.14,C9127060224,303012.13,115865.95,C5250170066,0.0,179198.07,0,0
297,CASH_OUT,301545.95,C9039568238,0.0,0.0,C1319800689,0.0,283547.65,0,0
280,CASH_IN,78809.76,C2389232937,0.0,0.0,M1620549837,13001.76,89909.68,0,0
463,CASH_OUT,68772.4,C1734717586,0.0,0.0,C5187345285,0.0,67374.33,0,0
413,CASH_OUT,2748652.11,C5466307724,9092.06,0.0,C5677315566,410886.53,2968358.69,0,0
144,CASH_OUT,67258.08,C477414851,0.0,0.0,C4563549226,0.0,63037.95,0,0
408,PAYMENT,86475.27,C3050247229,59422.26,0.0,M4112408032,5457.44,89855.21,0,0
578,CASH_IN,47618.08,C8481259029,46636.25,0.0,M4044448171,29527.05,74530.56,0,0
669,CASH_OUT,49429.33,C8688465312,3217.96,0.0,C8676536993,45715.83,94987.29,0,0
59,CASH_IN,24634.42,C1304687789,7966.68,0.0,M3814579177,0.0,21283.27,0,0
530,CASH_OUT,46037.61,C2492396869,0.0,0.0,C5196477532,0.0,45561.05,0,0
347,CASH_OUT,53574.1,C8775727201,19344.68,0.0,C4167322812,210060.31,256684.55,0,0
729,CASH_OUT,189132.96,C6219623274,36477.25,0.0,C3398695422,33089.18,196127.53,0,0
93,DEBIT,1756.35,C8073744987,0.0,0.0,M6941221039,43971.3,45502.8,0,0
723,PAYMENT,11695.4,C9199911345,0.0,0.0,M4206206699,6964.06,17278.44,0,0
494,CASH_OUT,50059.32,C4161448727,380732.8,330661.1,C6850743569,0.0,47440.45,0,0
52,PAYMENT,12007.38,C5255520405,0.0,0.0,M6246925448,2023370.81,2035143.43,0,0
614,CASH_IN,11627.89,C3195363389,80636.96,69009.33,M7236831290,419274.12,430774.89,0,0
358,CASH_OUT,43176.17,C7269671188,189661.33,146441.04,C6432284206,0.0,39594.93,0,0
122,CASH_OUT,35089.62,C959255590,211508.92,176490.38,C2860157729,132083.45,165669.3,0,0
345,CASH_OUT,115250.38,C2524220447,555400.29,440154.1,C1724213345,0.0,105562.03,0,0
341,PAYMENT,16088.67,C1042226116,0.0,0.0,M5767389379,0.0,15946.48,0,0
435,CASH_OUT,75682.19,C3071304868,158144.0,82371.75,C1005351405,16544.52,85413.42,0,0
426,PAYMENT,20607.67,C9575682388,0.0,0.0,M9563120359,0.0,19569.87,0,0
32,PAYMENT,52275.76,C9542243681,1953167.19,1900848.8,M4181169609,74528.56,125087.12,0,0
277,PAYMENT,12790.58,C2908537888,0.0,0.0,M9094393645,88081.73,100734.65,0,0
209,CASH_IN,350500.33,C577182504,0.0,0.0,M8515775687,30267.88,356093.8,0,0
206,PAYMENT,350797.96,C4803645545,1668.07,0.0,M9556262700,0.0,346696.15,0,0
84,CASH_OUT,325607.67,C3527703524,0.0,0.0,C8615610527,18267.28,314134.31,0,0
43,TRANSFER,694510.86,C4351959987,372084.67,0.0,C3566201967,10010.24,664013.12,0,0
585,PAYMENT,3256.61,C8899437655,0.0,0.0,M7491480504,19632.01,22412.64,0,0
401,CASH_OUT,61019.3,C9428768571,31434.99,0.0,C3472486047,2888260.1,2946665.72,0,0
612,CASH_OUT,26167.63,C4065890441,0.0,0.0,C6451943335,0.0,24525.13,0,0
176,PAYMENT,54428.05,C8381667904,0.0,0.0,M9824396548,560328.03,612293.66,0,0
672,CASH_OUT,39817.21,C5847951884,7443390.42,7403455.53,C962775780,20509.52,55535.12,0,0
4,PAYMENT,207089.71,C465343427,59732.6,0.0,M4029104468,99206.44,299789.1,0,0
527,CASH_OUT,27488.42,C9515270670,0.0,0.0,C5576658261,733704.68,757171.12,0,0
45,PAYMENT,4881.95,C6881534732,0.0,0.0,M4911470136,52189.84,56892.39,0,0
261,CASH_OUT,45964.84,C9032366132,71579.53,25634.85,C7488142886,0.0,41733.5,0,0
103,CASH_OUT,19838.01,C2403871416,93795.7,73946.78,C7803872156,151461.33,169111.64,0,0
379,CASH_IN,155323.92,C1375873193,0.0,0.0,M5420376917,0.0,146319.21,0,0
608,CASH_OUT,432622.54,C2018541481,396246.55,0.0,C716523470,44867.72,456680.61,0,0
482,PAYMENT,3403.72,C3461096389,60715.63,57230.65,M3760543855,0.0,2925.6,0,0
465,CASH_OUT,179119.52,C4000840965,0.0,0.0,C3086073818,408703.09,577992.39,0,0
529,CASH_OUT,35156.05,C6819169223,31825.78,0.0,C5783337099,0.0,33972.21,0,0
176,CASH_OUT,61604.71,C789990237,3607.83,0.0,C9851864239,46843.12,102168.6,0,0
645,CASH_IN,8364.79,C968306945,25295.67,16944.02,M6984800098,15431.41,23165.49,0,0
125,CASH_IN,89894.5,C2115206261,0.0,0.0,M3511159490,441986.29,525463.71,0,0
740,PAYMENT,47655.08,C5960558685,0.0,0.0,M591258319,57014.16,99278.95,0,0
268,CASH_IN,153760.95,C2494995859,0.0,0.0,M8681450886,0.0,140073.68,0,0
539,CASH_OUT,1094.19,C7402876759,0.0,0.0,C6980736241,0.0,986.6,0,0
668,CASH_OUT,36428.63,C5884176636,0.0,0.0,C9576014643,0.0,32130.1,0,0
556,CASH_IN,271697.77,C1104193498,0.0,0.0,M2413416692,15204.72,275504.73,0,0
408,CASH_OUT,599905.05,C9781294524,0.0,0.0,C5360401464,1352.53,524010.72,0,0
637,CASH_OUT,4691.19,C4014727765,2850898.81,2846110.07,C9494432845,75886.46,80310.3,0,0
416,PAYMENT,129311.83,C2084030259,0.0,0.0,M6044225051,0.0,115507.79,0,0
561,CASH_OUT,17049.71,C8048582490,680446.77,663328.0,C1114045715,8270.77,22875.86,0,0
473,PAYMENT,171217.55,C798383182,9909.61,0.0,M8572935825,0.0,155131.6,0,0
735,PAYMENT,16650.8,C9174227005,0.0,0.0,M4760868611,78328.73,94961.12,0,0
636,CASH_IN,31800.48,C8731632574,0.0,0.0,M2823845059,0.0,31664.03,0,0
195,PAYMENT,39835.97,C3358435618,0.0,0.0,M1759379033,5312.4,43365.99,0,0
438,CASH_OUT,83976.54,C8384566455,4274.87,0.0,C1822691553,2864646.09,2948495.51,0,0
226,CASH_OUT,15446.68,C2559734928,0.0,0.0,C2556977830,0.0,15234.14,0,0
449,PAYMENT,4297.24,C1044608242,6168.22,1873.27,M7060523814,0.0,3722.59,0,0
489,PAYMENT,41591.42,C5778900401,383616.61,342032.42,M8274674153,0.0,36150.78,0,0
453,CASH_IN,6617.0,C8854982444,0.0,0.0,M1129755229,280054.54,286303.3,0,0
102,CASH_OUT,24164.17,C4479154189,251559.38,227440.01,C3442654170,38912.88,61191.56,0,0
399,CASH_OUT,110432.06,C1239756341,20073.18,0.0,C4153458453,16631.73,123748.09,0,0
69,CASH_IN,145706.35,C1480960254,46519.59,0.0,M8670782590,0.0,130110.52,0,0
682,PAYMENT,19286.88,C1467517586,13605.08,0.0,M1047208804,1340067.77,1357496.12,0,0
513,CASH_IN,9907.86,C954355939,0.0,0.0,M3357017331,0.0,9535.44,0,0
315,CASH_IN,22335.2,C4264523663,543.73,0.0,M7554726092,89936.29,111528.15,0,0
443,CASH_OUT,194630.82,C8772048382,0.0,0.0,C9000991510,0.0,188347.99,0,0
714,CASH_OUT,84069.81,C3674655515,0.0,0.0,C4360065016,81936.1,160470.15,0,0
252,CASH_IN,50826.34,C6059689272,90256.2,39448.56,M1788217192,0.0,50388.3,0,0
493,PAYMENT,35687.29,C2771532026,14438.34,0.0,M3919482295,439002.48,470090.13,0,0
420,PAYMENT,1587.89,C719270290,193486.01,191854.09,M9954531576,0.0,1405.09,0,0
677,CASH_IN,320415.33,C2001282609,0.0,0.0,M1383710758,33952.96,310117.09,0,0
83,TRANSFER,26272.41,C4430329825,4908.88,0.0,C2884104420,0.0,22661.98,0,0
219,CASH_IN,46748.24,C550781533,0.0,0.0,M2035289329,141489.55,185358.3,0,0
673,CASH_OUT,117124.58,C6458001122,38583.36,0.0,C9918117447,0.0,104022.33,0,0
358,PAYMENT,28973.37,C8955611689,133173.9,104211.7,M1659073533,70814.9,95835.05,0,0
205,CASH_OUT,739258.72,C5869933218,15853.79,0.0,C8566482228,0.0,688762.13,0,0
372,PAYMENT,147891.22,C6805469646,0.0,0.0,M7216584777,0.0,132966.12,0,0
692,CASH_OUT,196825.29,C5195090665,1922.11,0.0,C716054737,104737.63,288547.32,0,0
437,PAYMENT,21801.33,C5874570988,0.0,0.0,M1242700577,271198.02,291645.92,0,0
378,PAYMENT,7760.84,C3710360003,19215.88,11499.63,M914998842,40455.3,47187.8,0,0
430,PAYMENT,28534.86,C2612735507,0.0,0.0,M3081675080,101924.67,129929.61,0,0
578,CASH_OUT,24913.1,C4779839758,7593.13,0.0,C3319581228,43453.03,66495.94,0,0
524,PAYMENT,9194.18,C8576418662,0.0,0.0,M1797392998,16543.71,25284.36,0,0
463,CASH_OUT,464068.34,C7499740234,398911.51,0.0,C4438346534,288318.61,731708.94,0,0
521,PAYMENT,41604.97,C7363231456,23565.51,0.0,M4832291587,546461.56,587552.99,0,0
152,PAYMENT,27346.06,C2190193104,69677.49,42391.31,M461667242,21944.7,48950.27,0,0
673,TRANSFER,376624.25,C5670476717,1423808.18,1047183.22,C1782537130,39966.57,393890.0,0,0
542,CASH_OUT,48682.43,C5850699714,0.0,0.0,C6562678368,0.0,46423.53,0,0
232,TRANSFER,2558985.91,C2190296894,21526.54,0.0,C3041154307,393543.79,2870669.9,0,0
131,PAYMENT,24791.55,C6692417147,36588.05,11867.99,M5673490027,511702.64,535480.9,0,0
161,TRANSFER,138909.98,C8537951099,12622.65,0.0,C4211264063,60241.71,196790.36,0,0
684,CASH_OUT,38381.41,C2482691548,4594.79,0.0,C7921775035,47853.28,81397.12,0,0
242,PAYMENT,7406.15,C5184216560,75339.74,67989.6,M9501883182,0.0,7312.85,0,0
516,CASH_IN,71870.1,C777473440,0.0,0.0,M1884382682,124109.41,190779.08,0,0
707,PAYMENT,41356.17,C3315950605,7456.68,0.0,M4440384147,1080064.7,1118617.24,0,0
169,CASH_OUT,19441.05,C3372991745,0.0,0.0,C7852474655,1289.36,18526.46,0,0
472,CASH_OUT,929797.06,C4013058127,10532.44,0.0,C5807510144,0.0,816578.13,0,0
580,CASH_OUT,68224.17,C7409567948,0.0,0.0,C9356755312,200514.16,262228.1,0,0
656,PAYMENT,341314.72,C7670671981,0.0,0.0,M3075402101,282714.06,619184.14,0,0
524,CASH_IN,115016.26,C9250077072,463453.22,348413.7,M175689603,0.0,113427.28,0,0
441,PAYMENT,37338.8,C2012927466,32963.16,0.0,M2109637212,10424.48,44219.07,0,0
683,CASH_OUT,27279.71,C9547380539,30250.26,3010.11,C6014083287,174923.86,200814.57,0,0
571,PAYMENT,14834.57,C3350597671,0.0,0.0,M453196213,0.0,13958.75,0,0
241,CASH_OUT,37078.24,C6714868552,0.0,0.0,C6976417461,89817.87,124735.4,0,0
531,PAYMENT,1732.14,C4345837040,0.0,0.0,M2529424837,124925.84,126549.31,0,0
202,PAYMENT,13353.86,C9758224105,1557.86,0.0,M2644157388,0.0,12469.33,0,0
627,CASH_OUT,10778.25,C5433924014,0.0,0.0,C1603942094,0.0,9680.47,0,0
432,PAYMENT,146957.37,C5001499294,31275.91,0.0,M7944024859,93893.53,226783.36,0,0
215,CASH_IN,13488.65,C1194115564,14527.63,1036.45,M7924494171,23034.09,36017.08,0,0
9,PAYMENT,59483.11,C335336682,1521925.07,1462435.72,M2348614443,612431.6,670855.47,0,0
559,PAYMENT,20727.43,C5491100445,40312.78,19550.34,M4605635893,11386.13,31365.21,0,0
566,CASH_OUT,335118.62,C6249116274,0.0,0.0,C6491780019,956152.73,1258435.81,0,0
731,TRANSFER,1223647.82,C5908980642,35909.19,0.0,C422124094,13206.57,1161125.19,0,0
165,CASH_IN,28976.79,C8887711809,148351.46,119385.37,M8345960336,26124.22,51905.96,0,0
85,PAYMENT,38639.39,C9212125401,0.0,0.0,M7052113707,0.0,34332.23,0,0
552,CASH_OUT,224771.72,C2268723130,5163.47,0.0,C4553368498,0.0,214647.59,0,0
149,TRANSFER,28632.26,C9684582825,0.0,0.0,C426896845,45060.07,69968.6,0,0
232,PAYMENT,480028.33,C6152114229,0.0,0.0,M1065658888,42557.23,452099.74,0,0
80,CASH_OUT,253164.17,C4053736768,0.0,0.0,C3771797081,205909.87,444412.89,0,0
494,PAYMENT,11908.44,C5270890612,0.0,0.0,M4867257177,228339.62,239981.59,0,0
681,CASH_OUT,115480.09,C7790381259,3943.3,0.0,C3823352165,0.0,102721.16,0,0
343,CASH_IN,25108.53,C6363478724,0.0,0.0,M2680141815,35619.29,58556.16,0,0
257,PAYMENT,26523.01,C9239781012,11830.45,0.0,M9547881202,9937.41,34827.0,0,0
83,CASH_IN,98420.05,C9653963394,45763.15,0.0,M2639407052,0.0,85924.05,0,0
453,CASH_IN,5496.68,C4460231229,0.0,0.0,M3772980802,127075.1,132388.53,0,0
211,PAYMENT,4749.11,C7921073823,0.0,0.0,M2613480563,36674.11,40830.51,0,0
178,CASH_IN,956256.03,C7582380102,574599.68,0.0,M1309082236,64482.39,979509.16,0,0
479,CASH_OUT,432084.4,C4777998230,5636.21,0.0,C7728332488,76252.72,468384.11,0,0
